CustomerID,Recency,Frequency,Monetary,R_quartile,F_quartile,M_quartile,RFM_Segment,RFM_Score
15523.0,84,10,412.01000000000005,2,1,2,212,5
15524.0,25,1,440.0,3,1,2,312,6
15525.0,2,156,734.37,4,4,3,443,11
15526.0,33,4,148.44,3,1,1,311,5
15527.0,19,162,2428.53,3,4,4,344,11
15528.0,254,26,229.33,1,2,1,121,4
15529.0,23,662,3962.6,3,4,4,344,11
15530.0,22,107,1497.31,3,4,3,343,10
15531.0,8,219,1972.39,4,4,4,444,12
15532.0,25,251,1564.73,3,4,3,343,10
15533.0,19,83,807.57,3,3,3,333,9
15535.0,173,72,502.9,1,3,2,132,6
15537.0,163,24,110.92,1,2,1,121,4
15539.0,7,41,538.46,4,2,2,422,8
15540.0,11,15,213.3,4,1,1,411,6
15541.0,114,29,85.13000000000001,2,2,1,221,5
15543.0,288,28,127.86,1,2,1,121,4
15544.0,9,259,3546.71,4,4,4,444,12
15545.0,54,80,288.96999999999997,2,3,1,231,6
15547.0,7,695,4910.6,4,4,4,444,12
15549.0,77,114,1681.46,2,4,4,244,10
15550.0,4,61,575.63,4,3,2,432,9
15551.0,37,29,436.06,3,2,2,322,7
15552.0,217,17,90.12,1,1,1,111,3
15553.0,60,55,428.93,2,3,2,232,7
15554.0,278,14,217.2,1,1,1,111,3
15555.0,12,887,4794.86,4,4,4,444,12
15556.0,24,31,279.77,3,2,1,321,6
15557.0,29,19,468.91,3,2,2,322,7
15561.0,12,27,800.5899999999999,4,2,3,423,9
15562.0,352,1,134.55,1,1,1,111,3
15563.0,22,113,1400.44,3,4,3,343,10
15565.0,50,8,173.16000000000003,3,1,1,311,5
15567.0,19,7,186.01,3,1,1,311,5
15568.0,3,53,758.29,4,3,3,433,10
15569.0,104,31,1375.71,2,2,3,223,7
15570.0,7,319,4148.82,4,4,4,444,12
15571.0,12,57,650.4300000000001,4,3,2,432,9
15572.0,5,212,2533.42,4,4,4,444,12
15573.0,32,97,591.1899999999999,3,3,2,332,8
15574.0,178,152,675.64,1,4,3,143,8
15576.0,38,43,921.37,3,3,3,333,9
15577.0,151,39,258.88,1,2,1,121,4
15578.0,162,13,127.1,1,1,1,111,3
15579.0,69,48,327.6,2,3,2,232,7
15581.0,121,146,3675.77,2,4,4,244,10
15582.0,25,44,682.9100000000001,3,3,3,333,9
15584.0,24,122,720.86,3,4,3,343,10
15585.0,177,31,455.3,1,2,2,122,5
15587.0,50,9,913.68,3,1,3,313,7
15589.0,256,29,478.53,1,2,2,122,5
15592.0,47,24,388.58,3,2,2,322,7
15593.0,71,5,199.8,2,1,1,211,4
15594.0,16,103,1771.78,4,4,4,444,12
15596.0,101,77,1406.59,2,3,3,233,8
15597.0,35,22,324.57,3,2,2,322,7
15598.0,53,14,240.68,2,1,1,211,4
15599.0,27,52,761.74,3,3,3,333,9
15601.0,11,410,6776.56,4,4,4,444,12
15602.0,8,46,1297.8700000000001,4,3,3,433,10
15603.0,79,2,48.480000000000004,2,1,1,211,4
15604.0,52,17,216.39000000000001,2,1,1,211,4
15605.0,36,67,1198.23,3,3,3,333,9
15606.0,61,77,2920.16,2,3,4,234,9
15607.0,337,13,104.76,1,1,1,111,3
15608.0,28,60,1093.68,3,3,3,333,9
15609.0,184,16,298.48,1,1,1,111,3
15610.0,52,6,112.46000000000001,2,1,1,211,4
15611.0,10,43,1591.45,4,3,3,433,10
15612.0,36,6,195.15,3,1,1,311,5
15615.0,10,423,10399.74,4,4,4,444,12
15618.0,33,45,776.851,3,3,3,333,9
15619.0,11,3,336.4,4,1,2,412,7
15620.0,57,100,1553.18,2,4,3,243,9
15621.0,4,16,1293.03,4,1,3,413,8
15622.0,43,185,3709.56,3,4,4,344,11
15623.0,141,19,301.03000000000003,2,2,1,221,5
15624.0,117,34,588.13,2,2,2,222,6
15625.0,104,64,1534.26,2,3,3,233,8
15626.0,75,49,675.8,2,3,3,233,8
15628.0,5,155,2870.2400000000002,4,4,4,444,12
15630.0,45,60,1186.35,3,3,3,333,9
15632.0,16,167,3285.31,4,4,4,444,12
15634.0,17,15,243.55,4,1,1,411,6
15636.0,90,25,724.76,2,2,3,223,7
15637.0,53,15,223.36,2,1,1,211,4
15639.0,134,25,425.32,2,2,2,222,6
15640.0,4,476,12416.11,4,4,4,444,12
15641.0,105,119,1887.2,2,4,4,244,10
15643.0,192,33,664.0,1,2,2,122,5
15644.0,166,232,803.54,1,4,3,143,8
15645.0,19,52,612.01,3,3,2,332,8
15646.0,158,35,447.64000000000004,1,2,2,122,5
15648.0,204,24,639.5,1,2,2,122,5
15649.0,336,2,816.0,1,1,3,113,5
15651.0,37,32,646.3,3,2,2,322,7
15652.0,91,21,337.74,2,2,2,222,6
15653.0,93,6,877.44,2,1,3,213,6
15654.0,9,21,922.53,4,2,3,423,9
15655.0,243,34,560.6700000000001,1,2,2,122,5
15656.0,45,47,748.5,3,3,3,333,9
15657.0,23,1,30.0,3,1,1,311,5
15658.0,190,48,1024.1000000000001,1,3,3,133,7
15659.0,44,11,306.45,3,1,1,311,5
15660.0,25,90,1600.86,3,3,3,333,9
15661.0,317,5,309.8,1,1,2,112,4
15663.0,106,9,138.14,2,1,1,211,4
15664.0,51,17,386.43,3,1,2,312,6
15665.0,168,115,2222.21,1,4,4,144,9
15667.0,40,13,301.32000000000005,3,1,1,311,5
15668.0,218,1,76.32000000000001,1,1,1,111,3
15669.0,40,33,684.34,3,2,3,323,8
15670.0,297,12,173.05,1,1,1,111,3
15671.0,19,78,2657.13,3,3,4,334,10
15673.0,88,138,2726.23,2,4,4,244,10
15674.0,73,114,2446.6,2,4,4,244,10
15675.0,81,21,323.69,2,2,2,222,6
15676.0,19,202,3435.76,3,4,4,344,11
15677.0,49,33,657.23,3,2,2,322,7
15678.0,53,12,352.7,2,1,2,212,5
15679.0,24,110,781.28,3,4,3,343,10
15680.0,9,78,1333.68,4,3,3,433,10
15681.0,25,53,1426.16,3,3,3,333,9
15683.0,117,10,193.75,2,1,1,211,4
15687.0,9,166,2993.1,4,4,4,444,12
15689.0,120,9,254.1,2,1,1,211,4
15690.0,4,19,239.76,4,2,1,421,7
15691.0,252,2,136.8,1,1,1,111,3
15692.0,28,12,191.04,3,1,1,311,5
15694.0,1,78,6479.4,4,3,4,434,11
15695.0,267,22,409.98,1,2,2,122,5
15696.0,33,168,2711.11,3,4,4,344,11
15699.0,18,18,309.65,4,2,2,422,8
15700.0,172,86,696.68,1,3,3,133,7
15701.0,2,230,1529.0,4,4,3,443,11
15703.0,265,5,211.5,1,1,1,111,3
15704.0,140,117,2293.62,2,4,4,244,10
15705.0,201,6,143.1,1,1,1,111,3
15706.0,64,55,1060.56,2,3,3,233,8
15707.0,35,205,916.98,3,4,3,343,10
15708.0,41,273,3235.25,3,4,4,344,11
15709.0,284,6,133.25,1,1,1,111,3
15712.0,9,53,1072.3600000000001,4,3,3,433,10
15713.0,143,19,356.7,1,2,2,122,5
15714.0,12,34,330.03000000000003,4,2,2,422,8
15716.0,146,117,1101.11,1,4,3,143,8
15717.0,234,7,150.3,1,1,1,111,3
15719.0,33,931,5030.07,3,4,4,344,11
15720.0,24,128,598.73,3,4,2,342,9
15721.0,12,84,471.40000000000003,4,3,2,432,9
15722.0,36,67,2211.21,3,3,4,334,10
15723.0,365,38,190.70000000000002,1,2,1,121,4
15724.0,201,11,218.25,1,1,1,111,3
15725.0,15,32,415.25,4,2,2,422,8
15727.0,17,301,5159.06,4,4,4,444,12
15729.0,213,5,85.0,1,1,1,111,3
15730.0,66,70,1120.88,2,3,3,233,8
15732.0,212,14,294.12,1,1,1,111,3
15733.0,283,10,162.3,1,1,1,111,3
15734.0,115,26,1339.45,2,2,3,223,7
15737.0,15,71,1188.1200000000001,4,3,3,433,10
15738.0,19,173,4812.42,3,4,4,344,11
15739.0,66,8,449.12,2,1,2,212,5
15740.0,49,9,154.88,3,1,1,311,5
15743.0,16,86,775.96,4,3,3,433,10
15744.0,78,3,34.8,2,1,1,211,4
15745.0,19,62,1094.5900000000001,3,3,3,333,9
15746.0,134,28,196.88,2,2,1,221,5
15747.0,13,90,946.64,4,3,3,433,10
15748.0,40,20,144.36,3,2,1,321,6
15749.0,235,10,44534.3,1,1,4,114,6
15750.0,3,291,2463.05,4,4,4,444,12
15752.0,40,405,2626.6,3,4,4,344,11
15753.0,305,1,79.2,1,1,1,111,3
15754.0,51,28,458.57,3,2,2,322,7
15755.0,10,141,2364.25,4,4,4,444,12
15756.0,61,191,528.01,2,4,2,242,8
15757.0,66,45,714.42,2,3,3,233,8
15758.0,25,9,205.25,3,1,1,311,5
15759.0,218,7,253.04000000000002,1,1,1,111,3
15762.0,65,37,583.75,2,2,2,222,6
15763.0,32,61,1086.92,3,3,3,333,9
15764.0,88,180,3279.9700000000003,2,4,4,244,10
15766.0,64,11,315.06,2,1,2,212,5
15768.0,116,27,621.83,2,2,2,222,6
15769.0,7,130,56252.72,4,4,4,444,12
15773.0,6,10,635.6800000000001,4,1,2,412,7
15774.0,69,25,270.8,2,2,1,221,5
15775.0,245,7,104.9,1,1,1,111,3
15776.0,133,18,241.62,2,2,1,221,5
15777.0,241,21,1047.1100000000001,1,2,3,123,6
15780.0,184,29,475.28000000000003,1,2,2,122,5
15781.0,25,20,345.46000000000004,3,2,2,322,7
15782.0,10,43,2614.74,4,3,4,434,11
15783.0,11,14,246.3,4,1,1,411,6
15785.0,33,83,2328.9700000000003,3,3,4,334,10
15786.0,46,266,4919.0,3,4,4,344,11
15787.0,26,200,933.26,3,4,3,343,10
15789.0,358,25,351.3,1,2,2,122,5
15790.0,10,34,218.75,4,2,1,421,7
15791.0,44,75,1612.69,3,3,3,333,9
15793.0,15,12,965.61,4,1,3,413,8
15795.0,150,42,610.01,1,3,2,132,6
15796.0,1,132,2708.61,4,4,4,444,12
15797.0,113,8,2207.4,2,1,4,214,7
15799.0,76,98,884.14,2,3,3,233,8
15800.0,107,117,696.89,2,4,3,243,9
15801.0,46,64,1063.95,3,3,3,333,9
15802.0,143,1,451.42,1,1,2,112,4
15803.0,51,8,415.82000000000005,3,1,2,312,6
15804.0,1,262,4206.39,4,4,4,444,12
15805.0,23,299,5488.18,3,4,4,344,11
15806.0,46,31,784.58,3,2,3,323,8
15807.0,50,48,903.9,3,3,3,333,9
15808.0,306,195,3651.27,1,4,4,144,9
15809.0,36,35,515.77,3,2,2,322,7
15810.0,79,89,1391.98,2,3,3,233,8
15811.0,22,133,2218.62,3,4,4,344,11
15812.0,107,41,1801.14,2,2,4,224,8
15813.0,208,40,1303.9099999999999,1,2,3,123,6
15814.0,17,72,1945.3300000000002,4,3,4,434,11
15815.0,64,49,2100.6,2,3,4,234,9
15819.0,49,123,1905.45,3,4,4,344,11
15820.0,320,17,206.98,1,1,1,111,3
15821.0,44,62,570.96,3,3,2,332,8
15822.0,3,33,885.47,4,2,3,423,9
15823.0,372,1,15.0,1,1,1,111,3
15825.0,172,20,532.94,1,2,2,122,5
15826.0,56,68,1654.31,2,3,3,233,8
15827.0,73,115,1836.09,2,4,4,244,10
15829.0,99,51,636.14,2,3,2,232,7
15830.0,38,39,576.0,3,2,2,322,7
15831.0,58,66,794.64,2,3,3,233,8
15832.0,254,54,836.79,1,3,3,133,7
15834.0,70,269,2225.15,2,4,4,244,10
15835.0,44,50,954.09,3,3,3,333,9
15836.0,50,10,137.37,3,1,1,311,5
15837.0,65,24,391.98,2,2,2,222,6
15838.0,11,167,33643.08,4,4,4,444,12
15839.0,33,62,1048.49,3,3,3,333,9
15840.0,59,27,355.56,2,2,2,222,6
15841.0,73,47,1224.06,2,3,3,233,8
15843.0,304,8,118.95,1,1,1,111,3
15844.0,46,11,130.73999999999998,3,1,1,311,5
15845.0,18,138,3711.77,4,4,4,444,12
15847.0,38,22,389.27,3,2,2,322,7
15850.0,19,93,234.88,3,3,1,331,7
15852.0,187,22,160.71,1,2,1,121,4
15853.0,52,30,110.8,2,2,1,221,5
15854.0,4,138,2969.12,4,4,4,444,12
15855.0,137,80,712.24,2,3,3,233,8
15856.0,4,628,16143.64,4,4,4,444,12
15857.0,19,14,297.0,3,1,1,311,5
15858.0,16,188,1427.57,4,4,3,443,11
15860.0,41,139,965.16,3,4,3,343,10
15861.0,12,540,3146.92,4,4,4,444,12
15862.0,8,147,832.88,4,4,3,443,11
15863.0,26,18,68.84,3,2,1,321,6
15864.0,22,20,1936.32,3,2,4,324,9
15865.0,41,40,895.13,3,2,3,323,8
15866.0,101,43,211.89,2,3,1,231,6
15867.0,5,459,3810.14,4,4,4,444,12
15869.0,277,15,149.64,1,1,1,111,3
15870.0,33,74,351.44,3,3,2,332,8
15872.0,15,108,316.25,4,4,2,442,10
15874.0,64,120,4405.88,2,4,4,244,10
15877.0,2,126,490.33,4,4,2,442,10
15880.0,369,96,329.03,1,3,2,132,6
15881.0,312,29,501.39,1,2,2,122,5
15882.0,199,23,516.36,1,2,2,122,5
15883.0,2,49,396.48,4,3,2,432,9
15885.0,93,18,379.35,2,2,2,222,6
15886.0,60,12,181.09,2,1,1,211,4
15888.0,81,12,168.31,2,1,1,211,4
15889.0,157,85,420.07,1,3,2,132,6
15891.0,227,60,511.68,1,3,2,132,6
15894.0,253,37,258.25,1,2,1,121,4
15895.0,150,11,179.17,1,1,1,111,3
15897.0,194,22,208.59,1,2,1,121,4
15898.0,1,84,1383.83,4,3,3,433,10
15899.0,369,4,56.25,1,1,1,111,3
15900.0,24,47,337.28000000000003,3,3,2,332,8
15901.0,17,111,351.73,4,4,2,442,10
15903.0,10,74,5126.76,4,3,4,434,11
15904.0,8,30,164.68,4,2,1,421,7
15906.0,20,150,1567.69,3,4,3,343,10
15907.0,4,226,882.72,4,4,3,443,11
15909.0,174,7,191.94,1,1,1,111,3
15910.0,1,266,1228.88,4,4,3,443,11
15912.0,178,19,264.62,1,2,1,121,4
15916.0,16,151,1502.8600000000001,4,4,3,443,11
15917.0,248,12,123.1,1,1,1,111,3
15918.0,191,40,334.23,1,2,2,122,5
15919.0,20,122,525.69,3,4,2,342,9
15920.0,154,60,167.5,1,3,1,131,5
15921.0,173,24,323.03000000000003,1,2,2,122,5
15922.0,373,11,369.5,1,1,2,112,4
15923.0,373,21,127.08,1,2,1,121,4
15925.0,194,12,207.15,1,1,1,111,3
15930.0,67,21,426.63,2,2,2,222,6
15932.0,4,115,2495.87,4,4,4,444,12
15933.0,21,74,1107.46,3,3,3,333,9
15935.0,239,12,416.86,1,1,2,112,4
15937.0,64,7,145.35000000000002,2,1,1,211,4
15938.0,112,18,404.58000000000004,2,2,2,222,6
15939.0,90,76,6115.01,2,3,4,234,9
15940.0,311,1,35.8,1,1,1,111,3
15942.0,134,14,337.44,2,1,2,212,5
15944.0,277,6,325.1,1,1,2,112,4
15945.0,365,2,181.0,1,1,1,111,3
15947.0,83,29,1708.24,2,2,4,224,8
15948.0,8,60,955.24,4,3,3,433,10
15949.0,17,19,364.72,4,2,2,422,8
15950.0,32,97,1744.71,3,3,4,334,10
15951.0,9,41,708.22,4,2,3,423,9
15952.0,34,84,781.91,3,3,3,333,9
15953.0,15,97,1657.28,4,3,3,433,10
15955.0,24,183,4416.26,3,4,4,344,11
15957.0,32,42,428.89,3,3,2,332,8
15958.0,74,7,104.35,2,1,1,211,4
15963.0,20,28,470.76,3,2,2,322,7
15965.0,17,111,808.87,4,4,3,443,11
15967.0,23,80,397.68,3,3,2,332,8
15969.0,3,20,666.1,4,2,2,422,8
15970.0,304,11,314.09999999999997,1,1,2,112,4
15971.0,18,35,4199.85,4,2,4,424,10
15973.0,367,4,307.82000000000005,1,1,2,112,4
15974.0,39,176,3442.15,3,4,4,344,11
15975.0,84,24,371.01,2,2,2,222,6
15976.0,165,96,427.64,1,3,2,132,6
15977.0,17,65,1054.73,4,3,3,433,10
15978.0,77,49,1098.78,2,3,3,233,8
15980.0,89,43,2398.86,2,3,4,234,9
15981.0,25,97,3408.48,3,3,4,334,10
15983.0,22,112,1465.12,3,4,3,343,10
15984.0,3,258,2780.63,4,4,4,444,12
15985.0,123,37,1142.42,2,2,3,223,7
15986.0,30,14,168.12,3,1,1,311,5
15987.0,12,128,1432.77,4,4,3,443,11
15988.0,19,26,156.78,3,2,1,321,6
15990.0,44,52,792.11,3,3,3,333,9
15992.0,4,3,41.989999999999995,4,1,1,411,6
15993.0,9,543,2777.67,4,4,4,444,12
15994.0,55,32,414.27,2,2,2,222,6
15996.0,88,127,1032.58,2,4,3,243,9
15998.0,37,504,3080.22,3,4,4,344,11
16000.0,3,9,12393.7,4,1,4,414,9
16003.0,30,103,2735.37,3,4,4,344,11
16005.0,12,201,578.71,4,4,2,442,10
16006.0,211,8,101.4,1,1,1,111,3
16007.0,48,381,1693.81,3,4,4,344,11
16008.0,24,33,478.78,3,2,2,322,7
16009.0,22,82,972.11,3,3,3,333,9
16010.0,246,79,392.4,1,3,2,132,6
16011.0,8,210,3352.96,4,4,4,444,12
16012.0,35,94,1415.29,3,3,3,333,9
16013.0,4,139,37130.6,4,4,4,444,12
16014.0,38,138,646.83,3,4,2,342,9
16015.0,4,181,704.55,4,4,3,443,11
16016.0,3,224,1465.51,4,4,3,443,11
16017.0,47,32,211.88,3,2,1,321,6
16018.0,39,28,408.9,3,2,2,322,7
16019.0,47,160,3786.24,3,4,4,344,11
16020.0,17,46,851.01,4,3,3,433,10
16022.0,260,71,602.63,1,3,2,132,6
16023.0,46,101,719.81,3,4,3,343,10
16024.0,12,63,251.03,4,3,1,431,8
16025.0,30,28,439.65999999999997,3,2,2,322,7
16026.0,43,32,236.09,3,2,1,321,6
16027.0,92,16,934.62,2,1,3,213,6
16029.0,39,241,80850.84,3,4,4,344,11
16030.0,310,29,331.24,1,2,2,122,5
16031.0,92,98,547.9,2,3,2,232,7
16033.0,6,1128,8778.82,4,4,4,444,12
16034.0,196,22,437.70000000000005,1,2,2,122,5
16036.0,87,55,758.9200000000001,2,3,3,233,8
16037.0,270,39,855.02,1,2,3,123,6
16038.0,8,26,471.78,4,2,2,422,8
16040.0,65,65,1313.55,2,3,3,233,8
16041.0,31,6,3166.4,3,1,4,314,8
16042.0,22,70,1177.47,3,3,3,333,9
16043.0,38,39,773.99,3,2,3,323,8
16045.0,120,83,1340.7,2,3,3,233,8
16048.0,373,8,256.44,1,1,1,111,3
16049.0,40,299,1074.81,3,4,3,343,10
16050.0,174,10,137.9,1,1,1,111,3
16052.0,54,34,362.06,2,2,2,222,6
16053.0,33,84,1511.95,3,3,3,333,9
16054.0,145,70,783.9,1,3,3,133,7
16055.0,221,8,134.8,1,1,1,111,3
16056.0,45,66,650.75,3,3,2,332,8
16057.0,16,121,2263.12,4,4,4,444,12
16059.0,66,178,1453.16,2,4,3,243,9
16062.0,10,64,1153.62,4,3,3,433,10
16063.0,260,23,335.32,1,2,2,122,5
16065.0,365,73,367.14,1,3,2,132,6
16066.0,17,101,1521.04,4,4,3,443,11
16070.0,22,33,852.15,3,2,3,323,8
16071.0,45,21,326.24,3,2,2,322,7
16072.0,288,23,584.3199999999999,1,2,2,122,5
16073.0,297,1,122.4,1,1,1,111,3
16076.0,3,129,2234.73,4,4,4,444,12
16078.0,284,1,79.2,1,1,1,111,3
16079.0,17,21,1352.0,4,2,3,423,9
16080.0,82,10,217.16,2,1,1,211,4
16081.0,56,223,2799.42,2,4,4,244,10
16083.0,101,31,1317.62,2,2,3,223,7
16084.0,299,38,436.18,1,2,2,122,5
16085.0,23,167,981.51,3,4,3,343,10
16086.0,59,39,1121.39,2,2,3,223,7
16091.0,155,18,315.06,1,2,2,122,5
16092.0,115,51,817.86,2,3,3,233,8
16093.0,107,1,17.0,2,1,1,211,4
16094.0,12,63,1078.23,4,3,3,433,10
16096.0,264,12,320.62,1,1,2,112,4
16097.0,240,10,185.04999999999998,1,1,1,111,3
16098.0,88,67,2005.63,2,3,4,234,9
16099.0,50,39,731.9,3,2,3,323,8
16101.0,71,76,1290.7,2,3,3,233,8
16102.0,42,57,1842.14,3,3,4,334,10
16103.0,7,48,1429.64,4,3,3,433,10
16104.0,62,28,298.21,2,2,1,221,5
16105.0,249,13,336.96,1,1,2,112,4
16106.0,66,6,108.38,2,1,1,211,4
16107.0,18,31,3204.1600000000003,4,2,4,424,10
16108.0,85,48,842.5,2,3,3,233,8
16109.0,219,18,611.88,1,2,2,122,5
16110.0,45,342,1320.95,3,4,3,343,10
16112.0,143,16,195.74,1,1,1,111,3
16113.0,183,30,161.38,1,2,1,121,4
16114.0,171,8,135.75000000000003,1,1,1,111,3
16115.0,10,279,1660.8799999999999,4,4,4,444,12
16116.0,212,34,612.78,1,2,2,122,5
16117.0,190,30,232.21,1,2,1,121,4
16119.0,8,16,423.36,4,1,2,412,7
16120.0,59,30,1309.14,2,2,3,223,7
16121.0,57,204,854.66,2,4,3,243,9
16122.0,73,38,684.42,2,2,3,223,7
16123.0,52,16,307.78000000000003,2,1,2,212,5
16124.0,317,11,249.0,1,1,1,111,3
16125.0,367,13,289.35,1,1,1,111,3
16126.0,29,117,6287.77,3,4,4,344,11
16127.0,39,40,656.25,3,2,2,322,7
16128.0,18,89,1880.22,4,3,4,434,11
16131.0,52,78,3506.54,2,3,4,234,9
16133.0,4,338,14589.04,4,4,4,444,12
16134.0,22,35,618.09,3,2,2,322,7
16135.0,263,21,517.55,1,2,2,122,5
16136.0,60,37,709.38,2,2,3,223,7
16139.0,19,31,635.4100000000001,3,2,2,322,7
16140.0,66,35,725.1800000000001,2,2,3,223,7
16141.0,88,30,620.4,2,2,2,222,6
16142.0,250,37,535.34,1,2,2,122,5
16143.0,3,117,2424.94,4,4,4,444,12
16144.0,247,1,175.2,1,1,1,111,3
16145.0,9,224,3799.4900000000002,4,4,4,444,12
16146.0,157,29,734.13,1,2,3,123,6
16147.0,134,22,375.0,2,2,2,222,6
16148.0,296,1,76.32000000000001,1,1,1,111,3
16149.0,5,18,280.52,4,2,1,421,7
16150.0,43,117,2053.02,3,4,4,344,11
16152.0,269,29,1829.04,1,2,4,124,7
16153.0,50,89,1824.23,3,3,4,334,10
16156.0,9,128,3092.04,4,4,4,444,12
16157.0,16,18,656.69,4,2,2,422,8
16159.0,282,14,348.2,1,1,2,112,4
16160.0,65,20,1025.44,2,2,3,223,7
16161.0,2,471,5533.67,4,4,4,444,12
16162.0,252,2,37.4,1,1,1,111,3
16163.0,232,6,856.6,1,1,3,113,5
16164.0,17,34,822.48,4,2,3,423,9
16168.0,11,98,3787.6,4,3,4,434,11
16169.0,8,85,1822.97,4,3,4,434,11
16170.0,51,125,1885.05,3,4,4,344,11
16171.0,59,3,73.19999999999999,2,1,1,211,4
16172.0,95,69,1140.21,2,3,3,233,8
16173.0,16,84,1418.32,4,3,3,433,10
16174.0,126,23,1009.55,2,2,3,223,7
16175.0,94,58,1037.5900000000001,2,3,3,233,8
16177.0,50,15,331.95,3,1,2,312,6
16178.0,138,8,197.9,2,1,1,211,4
16179.0,61,11,215.83,2,1,1,211,4
16180.0,100,162,10254.18,2,4,4,244,10
16181.0,73,11,305.54,2,1,1,211,4
16182.0,72,28,6617.65,2,2,4,224,8
16183.0,67,15,338.71000000000004,2,1,2,212,5
16184.0,64,45,1158.79,2,3,3,233,8
16185.0,17,31,529.41,4,2,2,422,8
16186.0,23,218,4006.94,3,4,4,344,11
16187.0,32,295,6911.4400000000005,3,4,4,344,11
16188.0,45,67,981.86,3,3,3,333,9
16189.0,16,11,215.48,4,1,1,411,6
16190.0,40,6,215.08,3,1,1,311,5
16191.0,3,134,5180.52,4,4,4,444,12
16193.0,237,19,314.45,1,2,2,122,5
16198.0,75,15,400.68100000000004,2,1,2,212,5
16200.0,4,172,1068.8700000000001,4,4,3,443,11
16201.0,3,111,1863.47,4,4,4,444,12
16202.0,361,18,365.27,1,2,2,122,5
16203.0,59,35,592.9,2,2,2,222,6
16204.0,23,50,384.18,3,3,2,332,8
16205.0,31,97,757.63,3,3,3,333,9
16206.0,55,63,537.0600000000001,2,3,2,232,7
16207.0,25,19,394.38,3,2,2,322,7
16208.0,45,66,664.26,3,3,2,332,8
16209.0,89,46,2262.62,2,3,4,234,9
16210.0,2,123,21086.3,4,4,4,444,12
16211.0,89,23,547.02,2,2,2,222,6
16212.0,19,41,690.34,3,2,3,323,8
16213.0,79,6,159.0,2,1,1,211,4
16214.0,171,44,1062.75,1,3,3,133,7
16215.0,81,14,242.35,2,1,1,211,4
16216.0,267,37,914.9300000000001,1,2,3,123,6
16217.0,235,15,304.25,1,1,1,111,3
16218.0,30,84,3084.68,3,3,4,334,10
16221.0,37,95,860.86,3,3,3,333,9
16222.0,318,122,773.55,1,4,3,143,8
16224.0,57,96,1295.3,2,3,3,233,8
16225.0,45,134,1096.32,3,4,3,343,10
16226.0,203,8,255.12,1,1,1,111,3
16227.0,225,6,314.22,1,1,2,112,4
16229.0,87,47,1010.6,2,3,3,233,8
16230.0,190,35,542.03,1,2,2,122,5
16232.0,44,37,990.88,3,2,3,323,8
16233.0,71,22,536.6800000000001,2,2,2,222,6
16235.0,41,46,867.3100000000001,3,3,3,333,9
16236.0,78,20,432.2,2,2,2,222,6
16239.0,57,19,414.2,2,2,2,222,6
16240.0,24,135,3718.8,3,4,4,344,11
16241.0,10,655,2590.31,4,4,4,444,12
16242.0,8,292,3579.86,4,4,4,444,12
16243.0,34,51,409.1,3,3,2,332,8
16244.0,212,91,1522.75,1,3,3,133,7
16245.0,24,90,1413.66,3,3,3,333,9
16247.0,170,16,114.56,1,1,1,111,3
16248.0,62,7,152.94,2,1,1,211,4
16249.0,53,69,1800.07,2,3,4,234,9
16250.0,261,24,389.44,1,2,2,122,5
16253.0,67,123,3683.86,2,4,4,244,10
16255.0,17,270,2619.91,4,4,4,444,12
16256.0,267,13,752.4300000000001,1,1,3,113,5
16257.0,177,2,46.95,1,1,1,111,3
16258.0,45,135,5203.51,3,4,4,344,11
16260.0,51,18,1035.45,3,2,3,323,8
16261.0,17,119,728.54,4,4,3,443,11
16265.0,9,258,5447.0,4,4,4,444,12
16266.0,74,61,861.89,2,3,3,233,8
16268.0,71,45,667.65,2,3,2,232,7
16270.0,353,54,1141.24,1,3,3,133,7
16271.0,3,130,1404.64,4,4,3,443,11
16272.0,117,25,411.7,2,2,2,222,6
16274.0,373,65,351.75,1,3,2,132,6
16275.0,197,33,559.87,1,2,2,122,5
16276.0,177,6,810.6,1,1,3,113,5
16278.0,100,23,566.38,2,2,2,222,6
16279.0,21,106,1502.78,3,4,3,343,10
16281.0,72,17,2062.06,2,1,4,214,7
16282.0,340,11,168.3,1,1,1,111,3
16283.0,6,166,1570.81,4,4,3,443,11
16284.0,31,103,812.68,3,4,3,343,10
16287.0,170,8,142.5,1,1,1,111,3
16292.0,122,17,302.25,2,1,1,211,4
16293.0,22,118,2248.9900000000002,3,4,4,344,11
16295.0,10,79,1328.55,4,3,3,433,10
16297.0,269,20,301.9,1,2,1,121,4
16298.0,23,27,598.2,3,2,2,322,7
16302.0,127,11,233.22,2,1,1,211,4
16303.0,26,162,5360.63,3,4,4,344,11
16305.0,139,22,361.22,2,2,2,222,6
16306.0,214,41,632.27,1,2,2,122,5
16308.0,38,4,2560.0,3,1,4,314,8
16309.0,106,42,706.57,2,3,3,233,8
16311.0,18,37,616.26,4,2,2,422,8
16313.0,3,16,274.15000000000003,4,1,1,411,6
16315.0,331,14,226.37,1,1,1,111,3
16316.0,64,151,2938.91,2,4,4,244,10
16317.0,120,69,1341.65,2,3,3,233,8
16318.0,35,19,328.15000000000003,3,2,2,322,7
16319.0,218,3,404.40000000000003,1,1,2,112,4
16320.0,172,56,1038.46,1,3,3,133,7
16321.0,72,12,373.65000000000003,2,1,2,212,5
16322.0,1,37,326.75,4,2,2,422,8
16323.0,196,1,207.50000000000003,1,1,1,111,3
16324.0,128,111,408.59000000000003,2,4,2,242,8
